direction_type,position_mode,layer,seed,alpha,split,pair_id,country,correct_capital,false_capital,correct_total_logprob,false_total_logprob,correct_avg_token_logprob,false_avg_token_logprob,correct_completion_tokens,false_completion_tokens,total_margin,avg_token_margin,baseline_total_margin,baseline_avg_token_margin,delta_total_margin,delta_avg_token_margin,prefers_correct_total,prefers_correct_avg_token
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_turkey_egypt,Egypt,Cairo,Ankara,-5.8230791091918945,-10.269670486450195,-5.8230791091918945,-10.269670486450195,1,1,4.446591377258301,4.446591377258301,4.6851582527160645,4.6851582527160645,-0.23856687545776367,-0.23856687545776367,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_ethiopia_nigeria,Ethiopia,Addis Ababa,Abuja,-11.894344600823388,-10.977065801620483,-2.973586150205847,-5.488532900810242,4,2,-0.9172787992029043,2.5149467506043948,-0.8062763428074504,2.4723658806238973,-0.11100245639545392,0.04258086998049748,0,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_sweden_finland,Finland,Helsinki,Stockholm,-6.7649431228637695,-8.87889289855957,-6.7649431228637695,-8.87889289855957,1,1,2.113949775695801,2.113949775695801,2.2060022354125977,2.2060022354125977,-0.09205245971679688,-0.09205245971679688,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_france_germany,France,Paris,Berlin,-6.868958473205566,-8.511608123779297,-6.868958473205566,-8.511608123779297,1,1,1.6426496505737305,1.6426496505737305,1.8545551300048828,1.8545551300048828,-0.21190547943115234,-0.21190547943115234,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_france_germany,Germany,Berlin,Paris,-5.617038726806641,-8.640897750854492,-5.617038726806641,-8.640897750854492,1,1,3.0238590240478516,3.0238590240478516,3.23153018951416,3.23153018951416,-0.2076711654663086,-0.2076711654663086,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_ghana_south_africa,Ghana,Accra,Pretoria,-11.657879248261452,-13.076321251923218,-5.828939624130726,-6.538160625961609,2,2,1.4184420036617666,0.7092210018308833,1.4959781838115305,0.7479890919057652,-0.07753618014976382,-0.03876809007488191,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_greece_norway,Greece,Athens,Oslo,-4.351628303527832,-15.320207595825195,-4.351628303527832,-15.320207595825195,1,1,10.968579292297363,10.968579292297363,11.226164102554321,11.226164102554321,-0.257584810256958,-0.257584810256958,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_czech_republic_hungary,Hungary,Budapest,Prague,-5.7293925285339355,-9.721109390258789,-5.7293925285339355,-9.721109390258789,1,1,3.9917168617248535,3.9917168617248535,4.156188011169434,4.156188011169434,-0.16447114944458008,-0.16447114944458008,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_united_kingdom_iceland,Iceland,Reykjavik,London,-8.079547191926395,-9.07165813446045,-2.0198867979815986,-9.07165813446045,4,1,0.9921109425340546,7.051771336478851,1.4369848035712494,7.117717689845449,-0.44487386103719473,-0.06594635336659849,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_india_china,India,New Delhi,Beijing,-8.364057697355747,-9.031806945800781,-4.182028848677874,-9.031806945800781,2,1,0.667749248445034,4.849778097122908,0.743744008243084,4.79629236087203,-0.07599475979804993,0.05348573625087738,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_indonesia_malaysia,Indonesia,Jakarta,Kuala Lumpur,-6.71669864654541,-9.646377968136221,-6.71669864654541,-4.823188984068111,1,2,2.929679321590811,-1.8935096624772996,2.7840884481556714,-1.7747577053960413,0.14559087343513966,-0.1187519570812583,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_iran_iraq,Iran,Tehran,Baghdad,-5.420112609863281,-9.494580268859863,-5.420112609863281,-9.494580268859863,1,1,4.074467658996582,4.074467658996582,4.0820512771606445,4.0820512771606445,-0.0075836181640625,-0.0075836181640625,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_iran_iraq,Iraq,Baghdad,Tehran,-6.838713645935059,-8.723984718322754,-6.838713645935059,-8.723984718322754,1,1,1.8852710723876953,1.8852710723876953,2.1379013061523438,2.1379013061523438,-0.25263023376464844,-0.25263023376464844,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_denmark_ireland,Ireland,Dublin,Copenhagen,-5.729784965515137,-12.400646209716797,-5.729784965515137,-12.400646209716797,1,1,6.67086124420166,6.67086124420166,6.948220252990723,6.948220252990723,-0.2773590087890625,-0.2773590087890625,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_israel_jordan,Israel,Jerusalem,Amman,-6.698520660400391,-10.157269328832626,-6.698520660400391,-5.078634664416313,1,2,3.4587486684322357,-1.6198859959840775,3.4701010286808014,-1.4556616991758347,-0.011352360248565674,-0.1642242968082428,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_italy_spain,Italy,Rome,Madrid,-4.625650405883789,-8.19047737121582,-4.625650405883789,-8.19047737121582,1,1,3.5648269653320312,3.5648269653320312,3.731682777404785,3.731682777404785,-0.1668558120727539,-0.1668558120727539,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_jamaica_dominican_republic,Jamaica,Kingston,Santo Domingo,-9.01485824584961,-11.72691355459392,-9.01485824584961,-2.345382710918784,1,5,2.7120553087443113,-6.669475534930825,2.9449817277491093,-6.241562431305647,-0.23292641900479794,-0.427913103625178,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_japan_south_korea,Japan,Tokyo,Seoul,-5.493212699890137,-8.858978271484375,-5.493212699890137,-8.858978271484375,1,1,3.3657655715942383,3.3657655715942383,3.5952982902526855,3.5952982902526855,-0.22953271865844727,-0.22953271865844727,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_israel_jordan,Jordan,Amman,Jerusalem,-8.288334548473358,-7.964744567871094,-4.144167274236679,-7.964744567871094,2,1,-0.3235899806022644,3.8205772936344147,-0.12421479821205139,3.8268191069364548,-0.199375182390213,-0.0062418133020401,0,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_afghanistan_kazakhstan,Kazakhstan,Astana,Kabul,-9.523078985512257,-10.127878189086914,-4.761539492756128,-10.127878189086914,2,1,0.6047992035746574,5.366338696330786,0.9983747266232967,5.496113670989871,-0.3935755230486393,-0.12977497465908527,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_morocco_kenya,Kenya,Nairobi,Rabat,-7.8720120986690745,-11.297428786754608,-2.6240040328896916,-5.648714393377304,3,2,3.4254166880855337,3.0247103604876124,3.4644984033948276,2.978944426683787,-0.03908171530929394,0.045765933803825654,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_laos_cuba,Laos,Vientiane,Havana,-10.108468589838594,-12.671533584594727,-3.369489529946198,-12.671533584594727,3,1,2.5630649947561324,9.302044054648528,2.7982666715979576,9.328386075794697,-0.23520167684182525,-0.026342021146168904,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_lebanon_pakistan,Lebanon,Beirut,Islamabad,-7.717832088470459,-11.131162643432617,-7.717832088470459,-11.131162643432617,1,1,3.413330554962158,3.413330554962158,3.7864866256713867,3.7864866256713867,-0.3731560707092285,-0.3731560707092285,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_indonesia_malaysia,Malaysia,Kuala Lumpur,Jakarta,-7.692406645568553,-8.595357894897461,-3.8462033227842767,-8.595357894897461,2,1,0.9029512493289076,4.749154572113184,1.238314293557778,4.7854274028213695,-0.3353630442288704,-0.03627283070818521,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_mexico_brazil,Mexico,Mexico City,Brasilia,-5.469089329242706,-12.912097871303558,-2.734544664621353,-6.456048935651779,2,2,7.443008542060852,3.721504271030426,7.3557634353637695,3.6778817176818848,0.08724510669708252,0.04362255334854126,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_mongolia_nepal,Mongolia,Ulaanbaatar,Kathmandu,-10.09237549995305,-12.407248564035399,-2.01847509999061,-4.135749521345133,5,3,2.3148730640823487,2.117274421354523,2.1944355361638372,2.0521232245919845,0.12043752791851148,0.06515119676253844,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_morocco_kenya,Morocco,Rabat,Nairobi,-10.377395331859589,-11.175552707893075,-5.188697665929794,-3.7251842359643583,2,3,0.7981573760334868,-1.463513429965436,0.9916104787262157,-1.3183248651136332,-0.19345310269272886,-0.14518856485180276,1,0
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_myanmar_cambodia,Myanmar,Naypyidaw,Phnom Penh,-13.87693849299103,-11.066510960838059,-3.4692346232477576,-2.7666277402095147,4,4,-2.8104275321529713,-0.7026068830382428,-2.757440675952239,-0.6893601689880597,-0.05298685620073229,-0.013246714050183073,0,0
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_mongolia_nepal,Nepal,Kathmandu,Ulaanbaatar,-9.177149166825984,-11.677864390425384,-3.059049722275328,-2.3355728780850766,3,5,2.5007152235994,-0.7234768441902513,2.86263417551163,-0.5794913610261574,-0.3619189519122301,-0.14398548316409387,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_portugal_netherlands,Netherlands,Amsterdam,Lisbon,-6.219506740570068,-10.842126846313477,-6.219506740570068,-10.842126846313477,1,1,4.622620105743408,4.622620105743408,4.789510726928711,4.789510726928711,-0.16689062118530273,-0.16689062118530273,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_australia_new_zealand,New Zealand,Wellington,Canberra,-8.745267868041992,-8.992501258850098,-8.745267868041992,-8.992501258850098,1,1,0.24723339080810547,0.24723339080810547,0.3820066452026367,0.3820066452026367,-0.13477325439453125,-0.13477325439453125,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_ethiopia_nigeria,Nigeria,Abuja,Addis Ababa,-8.310588859021664,-12.718362747651554,-4.155294429510832,-3.1795906869128885,2,4,4.40777388862989,-0.9757037425979433,4.378386056941963,-0.8897124512686787,0.029387831687927246,-0.08599129132926464,1,0
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_greece_norway,Norway,Oslo,Athens,-9.08506965637207,-9.107917785644531,-9.08506965637207,-9.107917785644531,1,1,0.022848129272460938,0.022848129272460938,0.4465627670288086,0.4465627670288086,-0.42371463775634766,-0.42371463775634766,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_lebanon_pakistan,Pakistan,Islamabad,Beirut,-5.854561805725098,-12.533158302307129,-5.854561805725098,-12.533158302307129,1,1,6.678596496582031,6.678596496582031,6.874488830566406,6.874488830566406,-0.195892333984375,-0.195892333984375,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_costa_rica_panama,Panama,Panama City,San Jose,-6.571367502212524,-11.231903553009033,-3.285683751106262,-5.615951776504517,2,2,4.660536050796509,2.3302680253982544,4.631812810897827,2.3159064054489136,0.02872323989868164,0.01436161994934082,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_paraguay_bolivia,Paraguay,Asuncion,Sucre,-14.079380486160517,-17.21385431289673,-4.693126828720172,-8.606927156448364,3,2,3.1344738267362118,3.9138003277281923,3.0162593442946672,3.8011425243069725,0.11821448244154453,0.11265780342121978,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_peru_colombia,Peru,Lima,Bogota,-10.101638793945312,-11.361295640468597,-10.101638793945312,-5.680647820234299,1,2,1.259656846523285,-4.420990973711014,1.3940417766571045,-4.101392388343811,-0.13438493013381958,-0.31959858536720276,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_singapore_philippines,Philippines,Manila,Singapore,-5.440402984619141,-8.19109058380127,-5.440402984619141,-8.19109058380127,1,1,2.750687599182129,2.750687599182129,3.0007424354553223,3.0007424354553223,-0.25005483627319336,-0.25005483627319336,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_switzerland_poland,Poland,Warsaw,Bern,-4.548983573913574,-12.54632568359375,-4.548983573913574,-12.54632568359375,1,1,7.997342109680176,7.997342109680176,8.244527816772461,8.244527816772461,-0.24718570709228516,-0.24718570709228516,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_portugal_netherlands,Portugal,Lisbon,Amsterdam,-6.264716148376465,-8.241332054138184,-6.264716148376465,-8.241332054138184,1,1,1.9766159057617188,1.9766159057617188,2.2927346229553223,2.2927346229553223,-0.3161187171936035,-0.3161187171936035,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_russia_ukraine,Russia,Moscow,Kyiv,-5.547116756439209,-9.833690883591771,-5.547116756439209,-4.916845441795886,1,2,4.286574127152562,-0.6302713146433234,4.187724865972996,-0.542947631329298,0.09884926117956638,-0.0873236833140254,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_ecuador_saudi_arabia,Saudi Arabia,Riyadh,Quito,-7.81766414642334,-15.537054061889648,-7.81766414642334,-7.768527030944824,1,2,7.719389915466309,-0.049137115478515625,7.928699016571045,0.24493098258972168,-0.20930910110473633,-0.2940680980682373,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_singapore_philippines,Singapore,Singapore,Manila,-5.738409996032715,-8.055469512939453,-5.738409996032715,-8.055469512939453,1,1,2.3170595169067383,2.3170595169067383,2.36163330078125,2.36163330078125,-0.04457378387451172,-0.04457378387451172,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_ghana_south_africa,South Africa,Pretoria,Accra,-12.32073537929682,-13.063168935477734,-6.16036768964841,-6.531584467738867,2,2,0.742433556180913,0.3712167780904565,0.8376685371040367,0.41883426855201833,-0.09523498092312366,-0.04761749046156183,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_japan_south_korea,South Korea,Seoul,Tokyo,-6.821770668029785,-7.992012023925781,-6.821770668029785,-7.992012023925781,1,1,1.170241355895996,1.170241355895996,1.2426071166992188,1.2426071166992188,-0.07236576080322266,-0.07236576080322266,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_italy_spain,Spain,Madrid,Rome,-4.776878356933594,-6.467844009399414,-4.776878356933594,-6.467844009399414,1,1,1.6909656524658203,1.6909656524658203,1.9340696334838867,1.9340696334838867,-0.2431039810180664,-0.2431039810180664,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_bangladesh_sri_lanka,Sri Lanka,Sri Jayawardenepura Kotte,Dhaka,-49.35562884807587,-9.053135618567467,-6.169453606009483,-4.526567809283733,8,2,-40.3024932295084,-1.64288579672575,-40.32698130607605,-1.756699413061142,0.02448807656764984,0.113813616335392,0,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_sweden_finland,Sweden,Stockholm,Helsinki,-8.382068634033203,-10.11594009399414,-8.382068634033203,-10.11594009399414,1,1,1.7338714599609375,1.7338714599609375,1.842785358428955,1.842785358428955,-0.10891389846801758,-0.10891389846801758,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_switzerland_poland,Switzerland,Bern,Warsaw,-11.543172836303711,-9.771143913269043,-11.543172836303711,-9.771143913269043,1,1,-1.772028923034668,-1.772028923034668,-1.586827278137207,-1.586827278137207,-0.18520164489746094,-0.18520164489746094,0,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_thailand_vietnam,Thailand,Bangkok,Hanoi,-6.180093765258789,-8.312237990699941,-6.180093765258789,-2.7707459968999806,1,3,2.1321442254411522,-3.4093477683588085,2.195996898721205,-3.139172349270666,-0.06385267328005284,-0.27017541908814247,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_turkey_egypt,Turkey,Ankara,Cairo,-6.5012593269348145,-9.498443603515625,-6.5012593269348145,-9.498443603515625,1,1,2.9971842765808105,2.9971842765808105,3.208207130432129,3.208207130432129,-0.21102285385131836,-0.21102285385131836,1,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_russia_ukraine,Ukraine,Kyiv,Moscow,-8.226091381977312,-6.4975786209106445,-4.113045690988656,-6.4975786209106445,2,1,-1.7285127610666677,2.3845329299219884,-1.4750247115734965,2.4318849983392283,-0.2534880494931713,-0.047352068417239934,0,1
learned_probe,prompt-final-only,6,42,-4.0,test,balanced_capital_united_kingdom_iceland,United Kingdom,London,Reykjavik,-6.185253143310547,-13.071610715938732,-6.185253143310547,-3.267902678984683,1,4,6.886357572628185,-2.917350464325864,7.038072147173807,-2.592398276377935,-0.15171457454562187,-0.3249521879479289,1,0
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_canada_united_states,United States,"Washington, D.C.",Ottawa,-9.05878523865249,-10.106912612915039,-1.509797539775415,-10.106912612915039,6,1,1.048127374262549,8.597115073139625,1.1673504418577068,8.476832812137824,-0.11922306759515777,0.12028226100180106,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_venezuela_uruguay,Uruguay,Montevideo,Caracas,-8.98682714998722,-11.622012376785278,-4.49341357499361,-5.811006188392639,2,2,2.6351852267980576,1.3175926133990288,2.8220115434378386,1.4110057717189193,-0.186826316639781,-0.0934131583198905,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_venezuela_uruguay,Venezuela,Caracas,Montevideo,-10.551206026924774,-12.399671401828527,-5.275603013462387,-6.199835700914264,2,2,1.8484653749037534,0.9242326874518767,1.902329423930496,0.951164711965248,-0.05386404902674258,-0.02693202451337129,1,1
learned_probe,prompt-final-only,6,42,-4.0,train,balanced_capital_thailand_vietnam,Vietnam,Hanoi,Bangkok,-7.251184045948321,-8.73600959777832,-2.4170613486494403,-8.73600959777832,3,1,1.4848255518299993,6.31894824912888,1.5972700364072807,6.201671290618833,-0.1124444845772814,0.11727695851004682,1,1
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_afghanistan_kazakhstan,Afghanistan,Kabul,Astana,-6.487129211425781,-12.493720144033432,-6.487129211425781,-6.246860072016716,1,2,6.006590932607651,-0.24026913940906525,6.006590932607651,-0.24026913940906525,0.0,0.0,1,0
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_argentina_chile,Argentina,Buenos Aires,Santiago,-8.067820664844476,-9.167981147766113,-4.033910332422238,-9.167981147766113,2,1,1.1001604829216376,5.134070815343875,1.1001604829216376,5.134070815343875,0.0,0.0,1,1
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_australia_new_zealand,Australia,Canberra,Wellington,-7.01865291595459,-9.896699905395508,-7.01865291595459,-9.896699905395508,1,1,2.878046989440918,2.878046989440918,2.878046989440918,2.878046989440918,0.0,0.0,1,1
learned_probe,prompt-final-only,6,42,0.0,test,balanced_capital_belgium_austria,Austria,Vienna,Brussels,-7.675661087036133,-9.458610534667969,-7.675661087036133,-9.458610534667969,1,1,1.782949447631836,1.782949447631836,1.782949447631836,1.782949447631836,0.0,0.0,1,1
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_bangladesh_sri_lanka,Bangladesh,Dhaka,Sri Jayawardenepura Kotte,-7.552940011024475,-55.61176156997681,-3.7764700055122375,-6.951470196247101,2,8,48.05882155895233,3.1750001907348633,48.05882155895233,3.1750001907348633,0.0,0.0,1,1
learned_probe,prompt-final-only,6,42,0.0,test,balanced_capital_belgium_austria,Belgium,Brussels,Vienna,-6.8810601234436035,-9.779264450073242,-6.8810601234436035,-9.779264450073242,1,1,2.8982043266296387,2.8982043266296387,2.8982043266296387,2.8982043266296387,0.0,0.0,1,1
learned_probe,prompt-final-only,6,42,0.0,test,balanced_capital_paraguay_bolivia,Bolivia,Sucre,Asuncion,-16.443432450294495,-13.022732749581337,-8.221716225147247,-4.340910916527112,2,3,-3.4206997007131577,-3.8808053086201353,-3.4206997007131577,-3.8808053086201353,0.0,0.0,0,0
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_mexico_brazil,Brazil,Brasilia,Mexico City,-8.404589682817459,-8.140064239501953,-4.2022948414087296,-4.070032119750977,2,2,-0.264525443315506,-0.132262721657753,-0.264525443315506,-0.132262721657753,0.0,0.0,0,0
learned_probe,prompt-final-only,6,42,0.0,test,balanced_capital_myanmar_cambodia,Cambodia,Phnom Penh,Naypyidaw,-8.44693994478439,-19.01108354330063,-2.1117349861960975,-4.752770885825157,4,4,10.564143598516239,2.6410358996290597,10.564143598516239,2.6410358996290597,0.0,0.0,1,1
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_canada_united_states,Canada,Ottawa,"Washington, D.C.",-7.460072040557861,-11.395223360392265,-7.460072040557861,-1.8992038933987108,1,6,3.9351513198344037,-5.560868147159151,3.9351513198344037,-5.560868147159151,0.0,0.0,1,0
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_argentina_chile,Chile,Santiago,Buenos Aires,-7.224721908569336,-10.270085315394681,-7.224721908569336,-5.1350426576973405,1,2,3.045363406825345,-2.0896792508719955,3.045363406825345,-2.0896792508719955,0.0,0.0,1,0
learned_probe,prompt-final-only,6,42,0.0,train,balanced_capital_india_china,China,Beijing,New Delhi,-5.577747344970703,-9.874268174171448,-5.577747344970703,-4.937134087085724,1,2,4.296520829200745,-0.6406132578849792,4.296520829200745,-0.6406132578849792,0.0,0.0,1,0
